Epoch,Model,Dataset,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,LR
1,ESPCN_gray_x2,Flickr2K,0.03719291052306598,0.012304468713700771,19.870214958190918,0.5423163476586342,0.001
2,ESPCN_gray_x2,Flickr2K,0.007220388892686592,0.005224222801625728,24.11973638534546,0.7687723737955093,0.001
3,ESPCN_gray_x2,Flickr2K,0.004236721958578477,0.004127085842192173,25.13792112350464,0.8022177475690841,0.001
4,ESPCN_gray_x2,Flickr2K,0.003720254394805656,0.003674665167927742,25.993926811218262,0.8347174656391144,0.001
5,ESPCN_gray_x2,Flickr2K,0.00341574176302496,0.003221225868910551,26.472614402770997,0.8454020553827286,0.001
6,ESPCN_gray_x2,Flickr2K,0.003216872594301712,0.003327181851491332,26.452552680969237,0.8507943725585938,0.001
7,ESPCN_gray_x2,Flickr2K,0.0031810520371457316,0.003006491586565971,26.777460670471193,0.8484378901124,0.001
8,ESPCN_gray_x2,Flickr2K,0.003071199544652734,0.0031512509379535915,26.641927604675292,0.8656178039312362,0.001
9,ESPCN_gray_x2,Flickr2K,0.003035813173244022,0.002941244160756469,26.964169940948487,0.8649233424663544,0.001
10,ESPCN_gray_x2,Flickr2K,0.0029633549521765057,0.0031975383497774602,26.4807511138916,0.8636476933956146,0.001
11,ESPCN_gray_x2,Flickr2K,0.0028678937548033473,0.0026059230137616394,27.928604698181154,0.8856924039125442,0.001
12,ESPCN_gray_x2,Flickr2K,0.0028123796713661474,0.002530528763309121,27.995919513702393,0.877763710618019,0.001
13,ESPCN_gray_x2,Flickr2K,0.002778284606998259,0.002673066398128867,27.4583722114563,0.87947505235672,0.001
14,ESPCN_gray_x2,Flickr2K,0.0027600912470370532,0.0027402965910732747,27.487267627716065,0.8733126974105835,0.001
15,ESPCN_gray_x2,Flickr2K,0.0027526737206597937,0.0029893926065415145,27.196003856658937,0.8656645196676255,0.001
16,ESPCN_gray_x2,Flickr2K,0.0026609761728290117,0.0030145690310746432,27.631727466583254,0.8748237133026123,0.001
17,ESPCN_gray_x2,Flickr2K,0.0027042411873995694,0.002486683242022991,27.86342742919922,0.8787193632125855,0.001
18,ESPCN_gray_x2,Flickr2K,0.0027005424359286168,0.0029901144932955506,26.984980125427246,0.8674588674306869,0.001
19,ESPCN_gray_x2,Flickr2K,0.0027733436831325854,0.0026751360949128864,27.920559368133546,0.8787364226579666,0.001
20,ESPCN_gray_x2,Flickr2K,0.0025867537568973484,0.0028310452401638033,27.490504245758057,0.8658949863910675,0.001
21,ESPCN_gray_x2,Flickr2K,0.002635025710640651,0.0030076446663588286,27.57644941329956,0.8729132056236267,0.001
22,ESPCN_gray_x2,Flickr2K,0.002599461259109513,0.0025334884319454434,28.19378646850586,0.8722871571779252,0.001
23,ESPCN_gray_x2,Flickr2K,0.0027270895694294626,0.0029689832683652637,27.114339179992676,0.8709459340572357,0.001
24,ESPCN_gray_x2,Flickr2K,0.002609139524646244,0.002522152801975608,28.17992177963257,0.8773297065496445,0.001
25,ESPCN_gray_x2,Flickr2K,0.00256145901855011,0.0025167029537260534,28.159745540618896,0.880136439204216,0.001
