Epoch,Model,Dataset,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,LR
1,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.03292168574543107,0.004677005158949933,24.439386807620252,0.7052678889063395,0.001
2,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.004320959683194733,0.004571258286056725,24.74098196421584,0.7962025425749827,0.001
3,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.0040476700533271705,0.004081374302200258,25.47445308563372,0.7931744009936781,0.001
4,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.0039293587505697045,0.004036181882772272,25.661172370388083,0.8139964399272448,0.001
5,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.003712276704135458,0.004437014349995683,25.25232781884877,0.8116716146469116,0.001
6,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.0036557694078575044,0.0035291587142911676,26.72661095884837,0.8254122761286558,0.001
7,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.0036208438491433714,0.003455777346373421,26.897499715900857,0.8272677902217325,0.001
8,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.003717886827892123,0.003472634131879839,26.665668557223665,0.8268835520091122,0.001
9,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.0036158747760419506,0.0035073370587710103,26.7844057823425,0.8301781375114232,0.001
10,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.003653338543848046,0.0034255404918365285,26.90504802198715,0.8311577205244265,0.001
11,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.003551341940066589,0.00343543421647184,26.754762235841795,0.8311708253812572,0.001
12,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.0036270058245935232,0.0034570480998792606,26.92774091137054,0.8306081676047686,0.001
13,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.0035062362778456417,0.00346283323756636,27.028655487652784,0.8337149021288032,0.001
14,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.0035425085312595084,0.003554899173206118,26.700536693067857,0.8328518426581605,0.001
15,ESPCN_Micro_FLIR_IISR_rgb_x4,FLIR-IISR,0.00361151832173938,0.0034812228673363112,26.85680990785224,0.8346943463364692,0.001
