Epoch,Model,Dataset,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,LR
1,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.03250845936311167,0.02002156887855907,17.154077292835645,0.3535274894652278,0.001
2,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.017199149618377794,0.014439410051215167,18.697575130031606,0.5658397557901136,0.001
3,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.011891512957922483,0.009694481826266326,20.364223205437096,0.5804732150885805,0.001
4,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.008443953806145044,0.007570300409096783,21.433897799691238,0.6733206579370136,0.001
5,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.0068371865114376035,0.006299038759648463,22.26014053754214,0.736818379497383,0.001
6,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.005698524205024633,0.005285605788230896,23.072008854925297,0.7956710479912746,0.001
7,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.004786536870997841,0.004494818280014278,23.824674654815155,0.8298636013509285,0.001
8,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.004121759146094154,0.003972261923096947,24.388719930487163,0.832930501678066,0.001
9,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.0037256987149811398,0.0036752136150574955,24.749401695984233,0.8441514969533602,0.001
10,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.003478093512124766,0.0034797046054680808,25.006203134181135,0.8581048962055043,0.001
11,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.0033034911408157505,0.0033354743010243454,25.20663039428366,0.8697238343235933,0.001
12,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.003178471044274205,0.0032291047217187572,25.35742685350321,0.8771625684284711,0.001
13,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.003089357908067983,0.003151634384451781,25.46895949045817,0.8840366302836475,0.001
14,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.003024987494941317,0.0031072692971908103,25.537284393095028,0.8867160681515699,0.001
15,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.0029814659412634574,0.003060046041458003,25.60676381278173,0.8905032648660821,0.001
16,ESPCN_Light_thermal_gray_x2,InfraredThermal32x24,0.002944224091814989,0.003033161534280595,25.646546342278604,0.8945218919837492,0.001
