Epoch,Model,Dataset,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,LR
1,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002854462183868236,0.00027947871599462817,38.74551277160644,0.9725206991648262,0.0002
2,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00022021341910203774,0.0002538257164123934,39.302408168792724,0.9747974654671281,0.0002
3,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002168728612950872,0.00024160000897973077,39.57199225616455,0.9756632499342655,0.0002
4,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00020604218514245077,0.00023230255747330375,39.73837065505982,0.976305967790405,0.0002
5,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00019597415364296466,0.00022710157529945717,39.88279526901245,0.976734246223141,0.0002
6,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00019000041652634535,0.00022207941877786652,39.987204803466796,0.977208610098768,0.0002
7,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001857050034850545,0.00021981335695454618,40.02249340438843,0.9774084594792175,0.0002
8,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00018532478724409885,0.00021692126198104235,40.08756572723389,0.9775703524333705,0.0002
9,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001790561683969827,0.00021673464551349753,40.092965171813965,0.977674650179871,0.0002
10,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.000179147162024492,0.0002133031812372792,40.15359936141968,0.9780300782903075,0.0002
11,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00017617947411099522,0.00021150020582717843,40.18031709289551,0.9779451088726112,0.0002
12,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001715573557485186,0.00021555000006628688,40.116930801391604,0.9779492928939074,0.0002
13,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00017072131050508687,0.00020919833195148386,40.24043157577515,0.9782364773326707,0.0002
14,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00017236834712525706,0.00020875026934299968,40.27301864624023,0.9783348599651545,0.0002
15,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00017490629852159146,0.00020723347901002853,40.267946796417235,0.9784104143053017,0.0002
16,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00016664277795189265,0.0002055472765423474,40.33691913986206,0.978595928128287,0.0002
17,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001664265110434826,0.0002041190782074409,40.36814907073975,0.9787253755558976,0.0002
18,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00017075560589091765,0.0002054331620420271,40.31470161819458,0.9785971654140067,0.0002
19,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00016456281231103277,0.0002106978907759185,40.21768604660034,0.9780713823592979,0.0002
20,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001628264182654675,0.00020600114604167174,40.31841705322265,0.9784132735245572,0.0002
21,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001638161690675588,0.0002051297279977007,40.360571254730225,0.978616216435856,0.0002
22,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001618074408324901,0.00020320565757720032,40.366153923034666,0.9787318309085423,0.0002
23,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001619322361070772,0.00020240190946788062,40.39988039016723,0.9788256877213667,0.0002
24,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001580828478413423,0.00020393986994895384,40.3716926651001,0.9788742263814375,0.0002
25,Ablation_VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0001576781055241554,0.000203456037761498,40.344015995025636,0.9787556738564007,0.0002
