Epoch,Model,Dataset,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,LR
1,FSRCNN_x2,DIV2K,0.1833721676468849,0.08942030161619187,11.014812054634094,0.03547919891774654,0.001
2,FSRCNN_x2,DIV2K,0.07742626547813415,0.07046101093292237,12.084214625358582,0.10688434293493629,0.001
3,FSRCNN_x2,DIV2K,0.06071555957198143,0.05016961544752121,13.28695556640625,0.18406225661048667,0.001
4,FSRCNN_x2,DIV2K,0.04306816503405571,0.035816935747861864,15.370038690567016,0.27798194356262684,0.001
5,FSRCNN_x2,DIV2K,0.035482160225510595,0.030784314945340157,16.153392219543456,0.30124659530818465,0.001
6,FSRCNN_x2,DIV2K,0.03001252956688404,0.025288853496313095,17.18855188369751,0.37274805538356304,0.001
7,FSRCNN_x2,DIV2K,0.025024259760975838,0.02442964643239975,17.45467679023743,0.3805871439911425,0.001
8,FSRCNN_x2,DIV2K,0.023093710243701934,0.02154493972659111,17.980962076187133,0.39959942549467087,0.001
9,FSRCNN_x2,DIV2K,0.02229032851755619,0.02028907649219036,18.163500003814697,0.43433508820831773,0.001
10,FSRCNN_x2,DIV2K,0.02026494584977627,0.017747942507267,18.783936262130737,0.4337147192656994,0.001
11,FSRCNN_x2,DIV2K,0.019884710945189,0.01994499355554581,18.507230434417725,0.4170329441130161,0.001
12,FSRCNN_x2,DIV2K,0.019951198771595954,0.01754450336098671,19.12161178588867,0.44481745053082705,0.001
13,FSRCNN_x2,DIV2K,0.01900214683264494,0.017752316817641257,19.219731426239015,0.4428005886077881,0.001
14,FSRCNN_x2,DIV2K,0.018618680834770203,0.01812655083835125,19.20582308769226,0.43923710871487853,0.001
15,FSRCNN_x2,DIV2K,0.017939564287662507,0.015802431516349316,20.11698169708252,0.44093958687037227,0.001
16,FSRCNN_x2,DIV2K,0.017048818245530128,0.014113708287477494,20.347269306182863,0.4709385850280523,0.001
17,FSRCNN_x2,DIV2K,0.017713610306382178,0.015840645022690295,19.953029842376708,0.48259594559669494,0.001
18,FSRCNN_x2,DIV2K,0.01689028762280941,0.016493845134973525,19.664034576416014,0.4683786924928427,0.001
19,FSRCNN_x2,DIV2K,0.016641018614172935,0.014485414139926434,20.595469188690185,0.48728685550391676,0.001
20,FSRCNN_x2,DIV2K,0.015819060169160366,0.013865853771567344,20.412147445678713,0.4502578491717577,0.001
21,FSRCNN_x2,DIV2K,0.013271023966372014,0.011085465997457505,20.83566415786743,0.46547296084463596,0.001
22,FSRCNN_x2,DIV2K,0.012110202349722385,0.012079013846814632,20.75699149131775,0.4639288730174303,0.001
23,FSRCNN_x2,DIV2K,0.011058191545307636,0.010650145150721073,21.462223234176637,0.49835466995835304,0.001
24,FSRCNN_x2,DIV2K,0.010545147098600865,0.011607970669865608,21.19619605064392,0.49949754305183885,0.001
25,FSRCNN_x2,DIV2K,0.010273738987743855,0.009634621925652027,21.973713397979736,0.5086178128421307,0.001
26,FSRCNN_x2,DIV2K,0.009788879230618476,0.009584253393113614,22.374485712051392,0.5265410649031401,0.001
27,FSRCNN_x2,DIV2K,0.009195239767432212,0.008776368387043477,22.332390480041504,0.5485494874417782,0.001
28,FSRCNN_x2,DIV2K,0.0092412194237113,0.010872024968266487,21.36401288032532,0.4973206601291895,0.001
29,FSRCNN_x2,DIV2K,0.009524370431900025,0.009000039175152779,22.747326440811158,0.5428244733810424,0.001
30,FSRCNN_x2,DIV2K,0.009143164083361625,0.008842522129416466,22.78826368331909,0.5349821101129055,0.001
31,FSRCNN_x2,DIV2K,0.00907965961843729,0.008581193201243877,22.54241106033325,0.5588852129876614,0.001
32,FSRCNN_x2,DIV2K,0.009260449185967445,0.009593988731503487,21.693897619247437,0.5597199949622155,0.001
33,FSRCNN_x2,DIV2K,0.008755447790026665,0.008479421287775039,22.566273593902586,0.5405692385137081,0.001
34,FSRCNN_x2,DIV2K,0.008753752000629902,0.008949668109416963,22.891183967590333,0.5652244827151298,0.001
35,FSRCNN_x2,DIV2K,0.008886095397174358,0.008364123087376356,22.941060581207275,0.5480600281059742,0.001
36,FSRCNN_x2,DIV2K,0.008560957908630372,0.008726880252361298,23.217532272338868,0.5689939920604229,0.001
37,FSRCNN_x2,DIV2K,0.008361230045557022,0.00864266999065876,22.79323539733887,0.5573607800900936,0.001
38,FSRCNN_x2,DIV2K,0.008261517398059368,0.008958807848393917,22.635306100845337,0.5561609542369843,0.001
39,FSRCNN_x2,DIV2K,0.00798405110836029,0.0072957718931138515,23.57929774284363,0.5789436396956443,0.001
40,FSRCNN_x2,DIV2K,0.007989316917955876,0.00700867734849453,23.79806188583374,0.5845617210865021,0.001
41,FSRCNN_x2,DIV2K,0.007964723370969295,0.00929970359429717,22.97779408454895,0.5502496302872896,0.001
42,FSRCNN_x2,DIV2K,0.00824198491871357,0.008889679871499538,23.005817346572876,0.5686735862493515,0.001
43,FSRCNN_x2,DIV2K,0.00807877752929926,0.00725115418434143,23.553869705200196,0.5854494678974151,0.001
44,FSRCNN_x2,DIV2K,0.007929441593587399,0.007405683100223541,23.79290964126587,0.61074850410223,0.001
45,FSRCNN_x2,DIV2K,0.007880397811532021,0.007105900049209595,23.93618769645691,0.6022290550172329,0.001
46,FSRCNN_x2,DIV2K,0.007449182271957397,0.007485748566687107,23.53272804260254,0.5853707116842269,0.001
47,FSRCNN_x2,DIV2K,0.007704652864485979,0.007300822734832763,23.50111699104309,0.6036766967177392,0.001
48,FSRCNN_x2,DIV2K,0.007637557815760374,0.0072177074663341044,23.486785154342652,0.6174285668134689,0.001
49,FSRCNN_x2,DIV2K,0.008008159324526786,0.006993188504129649,24.01584370613098,0.6105496020615101,0.001
50,FSRCNN_x2,DIV2K,0.007862625122070312,0.008182384707033634,23.38540207862854,0.6117555347084999,0.001
51,FSRCNN_x2,DIV2K,0.007396242767572403,0.007559624277055263,23.59688112258911,0.6083698232471942,0.001
52,FSRCNN_x2,DIV2K,0.007301360499113798,0.008306712098419666,22.77228551864624,0.6137051023542881,0.001
53,FSRCNN_x2,DIV2K,0.007311414293944836,0.006808916945010424,23.805506296157837,0.6293568551540375,0.001
54,FSRCNN_x2,DIV2K,0.006857272088527679,0.007380597312003374,23.73882555961609,0.6232794012129307,0.001
55,FSRCNN_x2,DIV2K,0.007102565821260214,0.007483637072145939,23.612221899032594,0.6126722928881645,0.001
56,FSRCNN_x2,DIV2K,0.007079652734100819,0.007946810964494944,23.346750087738037,0.6067359668016433,0.001
57,FSRCNN_x2,DIV2K,0.006873090583831072,0.007904865704476833,23.46202091217041,0.6029829412698746,0.001
58,FSRCNN_x2,DIV2K,0.007077360115945339,0.007438769172877073,23.896310386657714,0.632285615503788,0.001
59,FSRCNN_x2,DIV2K,0.006992525309324264,0.007019902020692826,24.11436086654663,0.6383591674268245,0.001
60,FSRCNN_x2,DIV2K,0.006809140499681235,0.006047273594886065,24.598044118881226,0.6520826977491379,0.001
61,FSRCNN_x2,DIV2K,0.007100068628787994,0.006877224333584309,24.016515226364135,0.6385195125639439,0.001
62,FSRCNN_x2,DIV2K,0.0071419083699584005,0.007816438786685467,23.537734689712526,0.6218016704916954,0.001
63,FSRCNN_x2,DIV2K,0.007016311474144459,0.00635371096432209,24.385965795516967,0.6387057837843895,0.001
64,FSRCNN_x2,DIV2K,0.007081621531397104,0.006364551708102227,24.759424209594727,0.6384174615889787,0.001
65,FSRCNN_x2,DIV2K,0.006912738420069218,0.006954664885997772,24.16370951652527,0.6590645590424538,0.001
66,FSRCNN_x2,DIV2K,0.007079934105277062,0.007536991816014051,24.229694337844847,0.6384391522407532,0.001
67,FSRCNN_x2,DIV2K,0.006499908417463302,0.007098529450595379,23.500622844696046,0.6244452922046184,0.001
