Epoch,Model,Dataset,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,LR
1,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0003871017910005321,0.000476792371690736,37.136045610854396,0.9609341647177306,0.0002
2,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0003247297090583743,0.000440883513552371,37.530502399814786,0.9628971702564618,0.0002
3,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00031178915395503284,0.0004279840171345969,37.667017085642755,0.9639132000222991,0.0002
4,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00030534607212757693,0.00041690941181230087,37.76810859326069,0.964252281038067,0.0002
5,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002945398098681835,0.0004092008399188652,37.863215806615,0.964920810066195,0.0002
6,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00029444390799926624,0.0003994855948730975,37.9716863712681,0.9654108377700114,0.0002
7,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00028834146355711707,0.000406769755254534,37.8802706078638,0.9644992514375896,0.0002
8,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002830984432312107,0.0003906180949197426,38.056565210286074,0.965892200102786,0.0002
9,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00028194387871008077,0.0003944456688497306,37.969161892742044,0.9653256641787316,0.0002
10,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00028367029711989745,0.0003831921431400154,38.15572692372125,0.9664949633904147,0.0002
11,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002778570119407959,0.0003844852899534619,38.12930629826799,0.9663602712285166,0.0002
12,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002695055916474303,0.000381254398987043,38.110590109845255,0.9663164853923935,0.0002
13,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002711293266957,0.00037630664590761637,38.204982168060816,0.9668029140570998,0.0002
14,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00026715168969894875,0.0003788147778745165,38.19085523951406,0.9666459048599131,0.0002
15,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002656657202733186,0.00037291461311828175,38.24996626528004,0.9670558332265178,0.0002
16,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002646970778287141,0.0003701778322262154,38.2684107329775,0.9670279594413339,0.0002
17,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00026574482429577985,0.0003727692449037433,38.24318937712078,0.9668788350961379,0.0002
18,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00025623248135252653,0.0003664397376622388,38.3103869534746,0.9673107262653641,0.0002
19,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002666304499252874,0.0003737220662599454,38.27990578800314,0.9670087951648084,0.0002
20,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00026656044131141243,0.0003648035714989415,38.301562699587535,0.9673983371710475,0.0002
21,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002576767085565734,0.00036227124644339504,38.37040417707419,0.967826214457866,0.0002
22,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00025770323621327406,0.00036232170621488234,38.35355653440902,0.9676287931857733,0.0002
23,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002555193936022988,0.00036072111701294885,38.38804831685899,0.9678273965537799,0.0002
24,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.000262315007057623,0.00036634623739328817,38.32322442984279,0.9674515775738889,0.0002
25,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002533994011864706,0.00036242170627790116,38.39114338033813,0.9679124199388399,0.0002
26,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002590859585952785,0.0003547473988874117,38.42978907436258,0.9681284333331676,0.0002
27,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002517635389403949,0.00035376282190585477,38.45156900590985,0.9682757034583434,0.0002
28,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00025887871667509897,0.00035711308675350276,38.41330060073595,0.9681084317622809,0.0002
29,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024242262732332166,0.0003553732701992068,38.462579815699584,0.968296289003851,0.0002
30,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.000251355589499326,0.00035178694313891596,38.4870122132925,0.9684809126934422,0.0002
31,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002526623683552316,0.0003520597472336469,38.468530948655015,0.9683664461228415,0.0002
32,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024955602674344845,0.00035520829336332374,38.43885302644239,0.9682409766479887,0.0002
33,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.000252335625629712,0.0003503434067254445,38.50808999508242,0.9686201959848404,0.0002
34,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00025225090550748066,0.0003522380761425075,38.4418535856255,0.9682677417113308,0.0002
35,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024178784548166732,0.00035520659992256437,38.43226807831712,0.9682264444948752,0.0002
36,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00025026168632666666,0.0003540898251921584,38.42684537147168,0.9682830763265553,0.0002
37,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002470516448374838,0.0003475172387983479,38.49507744704621,0.9685946473466696,0.0002
38,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002468799149091865,0.00034539290427807216,38.49659397229867,0.968594041051744,0.0002
39,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024967676992309864,0.0003463794120823432,38.50272010247919,0.9686748411836503,0.0002
40,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002442356326318986,0.0003529031591172225,38.45368131202987,0.9683735222881856,0.0002
41,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002502643152829478,0.00034291827330674746,38.56610205404869,0.9690606611690441,0.0002
42,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024897246890668613,0.0003403249388861024,38.571706735635104,0.9691271439257554,0.0002
43,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002500731346899556,0.0003417015505195345,38.560759719414044,0.9690959622714087,0.0002
44,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002425291410745558,0.0003404855333774091,38.574115549964745,0.9691770498636906,0.0002
45,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024225212147030106,0.0003367540383832907,38.63477467484615,0.969507408544484,0.0002
46,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00025057060799463216,0.00034755664032692126,38.47335896310927,0.968574582272944,0.0002
47,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024028228151109943,0.0003370225102669424,38.56605320137764,0.9692132410746587,0.0002
48,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023906790308410563,0.00034775924051027224,38.5211892248709,0.9685706588034891,0.0002
49,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002428336132588811,0.0003382262630303531,38.61852551713775,0.9693263239121135,0.0002
50,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024378856942257698,0.000339918216831151,38.6004887411866,0.9692820286071753,0.0002
51,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002380513757461813,0.0003344666775517271,38.63832822831874,0.9695385652378139,0.0002
52,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024628991940471676,0.00033328588173934945,38.68709766814477,0.9697667105665689,0.0002
53,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023883319906872202,0.0003357660761857032,38.642970018749,0.9695584602371047,0.0002
54,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024359156332320707,0.0003323458181147686,38.670547992368284,0.969818938256316,0.0002
55,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023858509885758394,0.00034224727089535975,38.53027380166677,0.9689488998193782,0.0002
56,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024327403040388162,0.000332446742938185,38.68685275291089,0.9698368517784127,0.0002
57,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024081137205121195,0.000330968783485712,38.7011154432337,0.9699050736326709,0.0002
58,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023311338272287684,0.00033395825807104146,38.66192844246007,0.9694023342323705,0.0002
59,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024020093770741368,0.0003368260409681884,38.596797983354655,0.9693967606950913,0.0002
60,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023869955004283838,0.0003310284046472182,38.682911295428056,0.9698283298231881,0.0002
61,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00024233362036920882,0.0003356785958967214,38.620219073718104,0.9692144818321059,0.0002
62,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023874162327319938,0.0003297236331099721,38.72080649001689,0.9699914851520635,0.0002
63,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002383069894494838,0.00032993418731185644,38.69113529583573,0.969844963102904,0.0002
64,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.0002337992476295767,0.00032889529496900696,38.7128905968324,0.9700262373006796,0.0002
65,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023405549986819097,0.00033728809252858775,38.566335764615346,0.969278038742673,0.0002
66,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023934148005173484,0.00032810051788864284,38.737599859760785,0.9701509273882154,0.0002
67,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023289735552225465,0.0003283108602204745,38.704530786361374,0.9699538331871798,0.0002
68,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023600611200981804,0.00032945423344194884,38.69615609333988,0.9699188166529821,0.0002
69,VSRBasic_Vimeo90K_x2_5f,Vimeo90K,0.00023327745761253028,0.0003260580207684661,38.75767739613851,0.9703618452770297,0.0002
